id,speed
255,46.925797
256,46.945595
257,46.374058
258,43.601154
259,40.553673
260,38.2279
261,33.603756
262,39.53971
263,44.470467
264,32.503098
265,43.521862
266,48.206814
267,45.24942
268,17.938656
269,21.371178
270,17.217134
271,15.862204
272,17.358593
273,15.550341
274,45.0888
275,47.989544
276,48.37289
277,47.5523
278,25.495903
279,12.253772
280,13.566093
281,23.115223
282,21.206295
283,17.808388
284,14.647205
285,12.812653
286,47.89945
287,48.12681
288,11.084169
289,15.9567995
290,13.9773035
291,11.327297
292,10.085171
293,25.440292
294,46.263523
295,49.053677
296,48.205887
297,33.666344
298,20.8686
299,33.26015
300,22.947609
301,20.011616
302,23.202158
303,42.49933
304,41.35148
305,49.888676
306,48.879272
307,49.412178
308,45.96856
309,31.451351
310,19.33137
311,8.645812
312,42.65509
313,34.61359
314,37.64438
315,49.53724
316,47.270447
317,39.947887
318,35.550423
319,33.849804
320,43.687016
321,45.80771
322,46.444378
323,46.422134
324,44.4765
325,43.772697
326,43.61602
327,41.205585
328,41.39109
329,38.394764
330,38.029976
331,41.994743
332,42.919357
333,38.12754
334,37.555786
335,44.8814
336,47.526806
337,47.13495
338,13.403984
339,20.555086
340,21.478323
341,23.964794
342,43.823433
343,44.240578
344,48.987686
345,48.32177
346,47.569992
347,16.668245
348,37.86198
349,49.832047
350,49.03947
351,48.05687
352,32.065933
353,16.656967
354,24.45257
355,17.743279
356,17.08133
357,20.871582
358,34.961567
359,44.098976
360,44.657513
361,49.839592
362,17.928268
363,22.650284
364,17.44011
365,15.678841
366,10.907473
367,22.170666
368,42.034737
369,49.742092
370,48.950462
371,48.351513
372,47.90447
373,15.078662
374,17.885572
375,10.14368
376,19.25957
377,30.526356
378,36.299232
379,49.42105
380,30.485548
381,15.456793
382,16.664202
383,25.641615
384,48.221134
385,48.354866
386,47.78825
387,44.925476
388,41.246284
389,41.098984
390,36.090454
391,34.037773
392,49.037304
393,49.12338
394,48.224796
395,17.804495
396,16.94987
397,25.76239
398,22.958593
399,15.498452
400,11.49546
401,35.12575
402,39.15032
403,49.464756
404,48.06884
405,46.102406
406,32.995502
407,13.861947
408,18.522545
409,18.224936
410,18.017965
411,10.303845
412,44.541004
413,39.013523
414,45.460823
415,49.461056
416,48.34421
417,48.079815
418,48.067505
419,34.213074
420,17.121145
421,10.37675
422,44.448467
423,39.62023
424,49.112625
425,49.44011
426,47.147278
427,41.181866
428,30.47832
429,43.096664
430,40.983273
431,47.865467
432,47.14597
433,44.563892
434,29.378263
435,32.975826
436,25.258114
437,25.387562
438,48.018333
439,48.18055
440,48.64733
441,41.68375
442,35.30326
443,35.594116
444,31.496008
445,35.6067
446,30.97318
447,34.499546
448,46.475376
449,46.489933
450,47.33298
451,46.180542
452,46.087696
453,44.582436
454,44.41582
455,42.83814
456,42.89269
457,44.3628
458,48.369038
459,48.683777
460,38.1646
461,26.376587
462,28.004234
463,25.784065
464,33.17007
465,38.7416
466,47.525948
467,48.318523
468,47.489525
469,46.568245
470,25.158564
471,30.274803
472,28.577608
473,24.80369
474,16.664087
475,28.950186
476,47.887875
477,45.88017
478,39.83202
479,28.895884
480,31.141308
481,25.84599
482,29.149328
483,47.391598
484,46.818035
485,46.406055
486,32.69936
487,38.16538
488,29.38496
489,14.565878
490,13.277012
491,38.03692
492,45.500942
493,47.87647
494,48.120083
495,46.966084
496,26.432093
497,31.656116
498,42.68683
499,48.390053
500,49.042633
501,49.16854
502,48.495373
503,47.57232
504,37.535797
505,36.53818
506,32.718742
507,28.91241
508,29.036192
509,45.58938
510,46.22544
511,46.15891
512,44.82702
513,44.909008
514,42.385452
515,40.0805
516,40.197403
517,43.24852
518,47.178337
519,47.646282
520,21.123928
521,25.890684
522,23.818125
523,23.921461
524,16.700716
525,47.692757
526,48.42407
527,48.38666
528,47.251347
529,27.282522
530,21.554525
531,27.33649
532,21.858162
533,19.109165
534,15.385905
535,47.32169
536,26.948332
537,17.571157
538,18.902391
539,19.152143
540,15.419034
541,14.10118
542,46.474247
543,44.78803
544,48.267292
545,45.05599
546,15.185404
547,21.420843
548,21.569822
549,21.402153
550,18.847084
551,41.184986
552,41.58887
553,48.891125
554,48.717457
555,44.72892
556,28.252802
557,14.913238
558,18.263842
559,19.443384
560,15.366629
561,16.615952
562,19.068027
563,18.909218
564,16.67063
565,12.4459095
566,44.51837
567,35.844334
568,38.7114
569,49.980465
570,48.67807
571,35.438526
572,44.27626
573,46.809048
574,47.13972
575,47.709724
576,46.748444
577,44.14508
578,41.53751
579,44.316586
580,44.26823
581,38.0654
582,49.189365
583,48.99378
584,15.406865
585,18.442066
586,23.702574
587,24.27665
588,19.97722
589,19.169195
590,20.63098
591,18.270777
592,46.521866
593,48.737686
594,48.974773
595,46.932186
596,45.586624
597,31.162413
598,25.683498
599,21.951757
600,15.121222
601,48.285038
602,47.377018
603,44.820847
604,15.435777
605,18.32222
606,38.09325
607,40.9428
608,49.4823
609,49.921318
610,48.61224
611,47.329403
612,43.556168
613,14.12115
614,20.866161
615,15.026124
616,16.356236
617,17.923002
618,10.573278
619,20.597439
620,40.38155
621,50.767456
622,50.375187
623,49.37777
624,47.067955
625,26.985146
626,19.282736
627,16.402245
628,18.615194
629,11.679705
630,21.374027
631,50.359344
632,48.625202
633,47.87684
634,41.79298
635,28.380383
636,25.012379
637,48.70503
638,49.01599
639,47.860714
640,41.745235
641,43.848675
642,43.041615
643,39.95418
644,39.096077
645,39.02439
646,38.855736
647,47.951183
648,48.057964
649,47.77558
650,46.61708
651,16.74753
652,18.473646
653,11.2447815
654,18.354591
655,48.222084
656,48.732838
657,47.92412
658,47.408466
659,47.467888
660,45.582066
661,14.149842
662,21.693298
663,15.795299
664,17.673609
665,17.996609
666,19.84369
667,12.20367
668,44.196507
669,38.34402
670,44.38967
671,47.958904
672,45.3772
673,23.005806
674,15.335054
675,34.47218
676,48.45875
677,47.946636
678,47.730995
679,12.989145
680,24.294107
681,19.13357
682,21.731623
683,18.067678
684,43.798042
685,48.129086
686,47.227764
687,47.177444
688,45.068016
689,26.35995
690,15.198704
691,21.159435
692,14.886216
693,16.002842
694,48.577835
695,48.125786
696,40.05611
697,26.475142
698,25.86044
699,20.681248
700,17.223993
701,20.298862
702,40.575127
703,46.070683
704,47.571014
705,48.312744
706,47.144592
707,46.337555
708,44.12037
709,39.28847
710,40.960564
711,42.22466
712,42.54067
713,41.690746
714,38.977806
715,46.245705
716,39.16446
717,45.5741
718,48.164467
719,28.424019
720,10.825036
721,10.094533
722,7.524537
723,42.8037
724,44.25313
725,47.77395
726,47.287525
727,24.139864
728,15.887042
729,14.992182
730,9.539572
731,43.924446
732,47.53735
733,48.74211
734,43.971962
735,10.579828
736,11.668096
737,13.331737
738,11.382126
739,6.292543
740,32.886436
741,41.86477
742,47.63103
743,48.30657
744,48.242447
745,24.334826
746,15.91718
747,19.9054
748,19.364191
749,17.069256
750,17.73283
751,15.281562
752,41.43088
753,48.456287
754,48.618202
755,47.22582
756,46.9187
757,12.915173
758,16.98055
759,15.64991
760,18.192886
761,10.583935
762,19.853327
763,43.513847
764,33.237614
765,37.886456
766,49.174152
767,48.751747
768,41.35396
769,23.566334
770,19.425804
771,19.466608
772,32.046753
773,46.291046
774,46.55734
775,46.102295
776,45.619755
777,46.019985
778,41.58901
779,35.50592
780,47.9663
781,47.793915
782,48.193123
783,15.479748
784,16.734365
785,17.681889
786,13.09916
787,13.862883
788,10.00201
789,22.040323
790,48.332592
791,48.346382
792,46.913696
793,47.869774
794,22.39516
795,19.541801
796,14.69088
797,9.369048
798,21.803871
799,47.533855
800,26.90049
801,13.301039
802,15.924943
803,11.795759
804,12.984999
805,10.128256
806,37.533833
807,43.548775
808,48.078907
809,48.000874
810,47.865505
811,47.441776
812,27.786558
813,12.811262
814,16.824852
815,15.201565
816,17.239634
817,42.804996
818,35.37778
819,49.64155
820,48.121307
821,34.67703
822,38.43453
823,26.188616
824,24.855595
825,25.988192
826,49.259216
827,48.64063
828,36.3039
829,35.256096
830,36.939198
831,31.483364
832,44.543274
833,37.963562
834,48.033012
835,47.962547
836,46.159935
837,43.75907
838,39.24384
839,37.88425
840,48.6276
841,49.036247
842,48.217205
843,39.64887
844,29.153467
845,21.763243
846,33.70648
847,41.07871
848,48.67687
849,48.76032
850,47.82508
851,15.74118
852,27.444136
853,27.3814
854,22.755104
855,25.411596
856,25.020273
857,42.769814
858,46.976788
859,47.588856
860,47.28713
861,46.907703
862,15.663531
863,24.380915
864,24.277748
865,19.866522
866,25.46264
867,46.33282
868,43.370422
869,49.118
870,47.375217
871,34.790108
872,29.109735
873,24.501944
874,45.220165
875,46.4694
876,48.213554
877,47.97774
878,47.73536
879,19.372929
880,12.819721
881,11.034669
882,19.340923
883,45.79465
884,40.62097
885,47.21619
886,48.27794
887,47.8393
888,48.648396
889,48.119934
890,44.114883
891,27.252298
892,26.996256
893,25.484919
894,39.41373
895,47.87686
896,45.758522
897,42.258312
898,45.611378
899,44.602016
900,47.71632
901,47.999695
902,46.33866
903,26.204699
904,15.021909
905,19.215025
906,20.707438
907,18.782448
908,15.730408
909,13.870801
910,32.721695
911,44.208733
912,46.660995
913,46.70495
914,46.316315
915,24.705378
916,22.040062
917,17.717083
918,21.156242
919,15.387282
920,48.330505
921,48.86293
922,47.7126
923,13.483562
924,23.499388
925,18.787863
926,14.3032
927,18.691385
928,11.89429
929,8.899397
930,19.005848
931,37.573578
932,46.028355
933,48.252754
934,12.968945
935,19.255215
936,19.171417
937,14.881077
938,11.720001
939,18.07682
940,44.76717
941,48.434258
942,48.97938
943,47.576862
944,47.840523
945,28.034203
946,12.641061
947,27.145205
948,21.938454
949,17.073265
950,41.33671
951,47.34475
952,48.52267
953,46.702885
954,39.907337
955,23.936193
956,24.010263
957,14.795573
958,39.506386
959,37.659252
960,45.673866
961,48.111824
962,48.332493
963,46.100845
964,44.68895
965,43.93445
966,44.108192
967,43.853558
968,43.81644
969,43.018555
970,39.67057
971,39.334927
972,46.117443
973,13.991568
974,17.806065
975,26.395391
976,16.69939
977,14.328503
978,17.13614
979,12.635625
980,10.001696
981,19.971338
982,45.041622
983,48.515594
984,49.25049
985,47.17196
986,25.90574
987,16.036903
988,13.160089
989,8.68367
990,34.94575
991,45.325974
992,49.74076
993,48.122696
994,47.650803
995,47.442818
996,28.034996
997,14.661375
998,16.021473
999,24.955551
1000,17.412233
1001,14.80429
1002,17.532738
1003,10.554832
1004,20.882011
1005,45.24311
1006,48.395824
1007,47.04559
1008,45.10286
1009,28.411596
1010,16.794298
1011,18.97373
1012,14.249117
1013,11.837578
1014,44.322437
1015,49.12697
1016,46.97222
1017,29.837175
1018,18.25179
1019,24.914099
1020,15.112409
1021,16.681488
1022,9.205915
1023,39.80011
1024,46.06861
1025,38.277927
1026,48.558605
1027,28.055662
1028,21.373718
1029,18.704746
1030,19.95472
1031,20.031076
1032,21.198227
1033,42.66722
1034,40.390846
1035,45.32812
1036,47.7968
1037,47.85203
1038,43.525433
1039,39.429
1040,41.86483
1041,40.13694
1042,36.526886
1043,37.68264
1044,46.257713
1045,39.20414
1046,38.326553
1047,48.089466
1048,46.650723
1049,47.922497
1050,26.553282
1051,20.004793
1052,17.160078
1053,7.9264317
1054,45.181557
1055,48.82024
1056,48.322292
1057,46.979706
1058,45.03096
1059,13.55537
1060,21.13275
1061,18.671368
1062,9.140111
1063,40.30521
1064,47.115196
1065,41.98859
1066,48.746925
1067,47.516026
1068,48.298073
1069,46.87652
1070,46.80995
1071,44.504704
1072,13.627383
1073,17.027472
1074,13.954636
1075,22.755003
1076,38.152397
1077,49.47485
1078,45.573032
1079,12.428872
1080,15.702785
1081,15.904127
1082,15.84272
1083,11.654614
1084,45.055656
1085,39.91505
1086,45.175274
1087,46.90159
1088,18.847044
1089,10.317997
1090,36.32588
1091,38.58988
1092,49.15849
1093,48.11387
1094,47.41588
1095,41.37067
1096,25.051249
1097,20.431526
1098,12.199366
1099,16.606518
1100,17.535702
1101,31.378334
1102,41.483963
1103,36.040653
1104,29.452873
1105,32.335823
1106,47.724327
1107,47.495213
1108,44.16298
1109,41.98074
1110,43.221176
1111,41.483105
1112,38.33489
1113,43.677883
1114,44.74527
1115,48.90785
1116,48.136074
1117,47.57208
1118,25.458351
1119,22.538467
1120,39.88119
1121,39.605537
1122,41.526104
1123,49.317295
1124,45.777855
1125,29.340912
1126,29.615826
1127,30.149767
1128,33.268974
1129,38.60281
1130,42.65972
1131,47.601257
1132,46.543255
1133,44.98231
1134,30.748686
1135,17.493929
1136,21.733671
1137,18.59945
1138,22.03638
1139,15.385192
1140,46.06982
1141,42.02829
1142,47.53522
1143,49.221027
1144,47.371902
1145,29.982939
1146,21.078308
1147,19.491104
1148,45.96398
1149,44.260376
1150,13.667016
1151,22.856337
1152,25.174599
1153,18.915537
1154,20.619335
1155,12.1333685
1156,10.478229
1157,22.38025
1158,36.78676
1159,36.15131
1160,46.082264
1161,46.243958
1162,47.89579
1163,47.362965
1164,28.251596
1165,19.149412
1166,26.606985
1167,23.166056
1168,43.420395
1169,46.50632
1170,46.18821
1171,41.66956
1172,37.035625
1173,37.310894
1174,45.61953
1175,47.39109
1176,47.64919
1177,25.750204
1178,13.977762
1179,18.797165
1180,18.063648
1181,19.065996
1182,12.80964
1183,46.205463
1184,43.16459
1185,46.412045
1186,45.690235
1187,45.421497
1188,23.094992
1189,15.83651
1190,14.209094
1191,18.489254
1192,37.251156
1193,46.08423
1194,47.63845
1195,46.338074
1196,45.791546
1197,42.621647
1198,21.736225
1199,42.834736
1200,48.694332
1201,47.72108
1202,42.28191
1203,12.5462055
1204,20.139103
1205,15.184827
1206,16.492523
1207,7.7402844
1208,18.60509
1209,32.72773
1210,47.457558
1211,45.71639
1212,22.132061
1213,20.92692
1214,20.575981
1215,17.078154
1216,46.13148
1217,47.82202
1218,47.517147
1219,41.98289
1220,26.580002
1221,25.57831
1222,20.033453
1223,21.62321
1224,19.185658
1225,17.244453
1226,16.893785
1227,38.992764
1228,34.742115
1229,36.95352
1230,47.52173
1231,48.117382
1232,43.24489
1233,41.12183
1234,41.404816
1235,47.148155
1236,13.955979
1237,21.487812
1238,16.620983
1239,12.091755
1240,24.73629
1241,45.914047
1242,41.26862
1243,41.744926
1244,49.212116
1245,47.905376
1246,17.552813
1247,27.03474
1248,27.54789
1249,11.862698
1250,45.702656
1251,49.42517
1252,47.96595
1253,47.929317
1254,26.105957
1255,15.423819
1256,17.03855
1257,42.397644
1258,48.00261
1259,46.909786
1260,46.841225
1261,45.269215
1262,28.403982
1263,22.454721
1264,15.833346
1265,16.455494
1266,14.992105
1267,15.04744
1268,21.934788
1269,48.60056
1270,48.217686
1271,48.77049
1272,44.928608
1273,13.425585
1274,16.390633
1275,18.479729
1276,19.603355
1277,14.636482
1278,20.992323
1279,37.167038
1280,45.82432
1281,37.067844
1282,47.25787
1283,47.2802
1284,47.342316
1285,22.758724
1286,22.491423
1287,25.882402
1288,23.60032
1289,19.985813
1290,35.83628
1291,48.197582
1292,47.257736
1293,43.149834
1294,43.552982
1295,43.72075
1296,43.65247
1297,38.91004
1298,45.178253
1299,47.114475
1300,46.829056
1301,44.855885
1302,23.250902
1303,12.99546
1304,24.135273
1305,48.549717
1306,48.577087
1307,48.50891
1308,47.991615
1309,35.470093
1310,30.571543
1311,32.981068
1312,24.099283
1313,25.816467
1314,18.999762
1315,32.31878
1316,38.572945
1317,40.40844
1318,43.887856
1319,47.58016
1320,47.482796
1321,45.508774
1322,16.019268
1323,17.520483
1324,20.775686
1325,25.596308
1326,48.398426
1327,20.953753
1328,20.84458
1329,18.588598
1330,19.273136
1331,11.617841
1332,25.215052
1333,40.23877
1334,38.349678
1335,48.510883
1336,46.788662
1337,45.615456
1338,17.507797
1339,21.053728
1340,19.931517
1341,18.985128
1342,48.85296
1343,48.86118
1344,44.467
1345,30.106241
1346,24.359343
1347,20.638939
1348,18.66673
1349,41.72349
1350,40.298855
1351,37.72529
1352,39.87752
1353,37.933746
1354,40.519527
1355,37.77315
1356,44.006836
1357,38.20413
1358,47.600822
1359,27.670803
1360,28.736887
1361,26.902603
1362,19.684877
1363,15.738848
1364,14.984935
1365,12.0779295
1366,12.0758915
1367,41.525894
1368,47.935043
1369,27.165648
1370,27.545828
1371,16.450306
1372,8.833082
1373,36.62622
1374,47.72112
1375,47.77218
1376,48.23752
1377,27.208494
1378,18.465757
1379,41.28952
1380,44.137363
1381,46.720604
1382,19.279375
1383,9.656409
1384,38.19099
1385,43.24143
1386,40.533855
1387,48.444286
1388,48.66298
1389,45.750874
1390,13.26214
1391,16.634756
1392,21.810005
1393,16.623695
1394,15.92944
1395,12.519194
1396,42.477146
1397,47.892357
1398,48.011192
1399,48.453533
1400,22.485655
1401,24.81594
1402,46.828606
1403,45.769154
1404,45.511925
1405,43.676167
1406,44.712563
1407,44.080505
1408,46.25848
1409,45.291367
1410,45.141006
1411,45.703007
1412,46.840736
1413,46.588665
1414,11.247303
1415,26.356306
1416,39.4988
1417,45.93758
1418,45.684715
1419,45.501686
1420,15.230995
1421,20.54544
1422,17.30074
1423,17.052937
1424,15.431503
1425,12.304153
1426,11.081302
1427,25.244184
1428,41.87643
1429,46.13063
1430,46.409252
1431,45.297665
1432,44.452087
1433,42.960484
1434,21.293756
1435,16.50883
1436,18.259727
1437,19.884005
1438,14.330734
1439,21.319492
1440,36.133255
1441,42.274857
1442,46.995697
1443,46.240116
1444,43.94416
1445,22.350508
1446,16.44484
1447,44.01338
1448,45.547916
1449,44.015316
1450,23.567057
1451,12.454608
1452,13.860647
1453,17.070303
1454,10.790232
1455,37.50554
1456,37.086502
1457,47.479244
1458,47.87373
1459,46.564564
1460,19.903112
1461,16.487267
1462,23.669106
1463,36.5235
1464,45.523937
1465,47.395046
1466,47.03958
1467,45.478256
1468,42.498226
1469,42.85453
1470,44.003872
1471,42.257378
1472,46.66723
1473,46.596058
1474,12.1410265
1475,16.235031
1476,17.790133
1477,11.118046
1478,40.371826
1479,40.22831
1480,47.35146
1481,47.591175
1482,47.268433
1483,23.897919
1484,24.796427
1485,24.61876
1486,21.392967
1487,17.220585
1488,9.654214
1489,9.899284
1490,24.948492
1491,39.18244
1492,46.006725
1493,46.13482
1494,44.8932
1495,41.510662
1496,19.489445
1497,16.3241
1498,15.599881
1499,8.7675085
1500,21.36878
1501,37.606033
1502,44.171673
1503,47.652847
1504,47.391106
1505,45.98486
1506,12.813885
1507,19.538542
1508,22.218555
1509,16.063343
1510,14.057848
1511,10.555834
1512,10.653687
1513,37.173992
1514,44.791603
1515,37.051346
1516,45.111572
1517,21.46438
1518,9.453101
1519,34.002914
1520,37.082893
1521,47.504875
1522,46.808056
1523,25.94923
1524,24.775356
1525,20.00398
1526,18.697844
1527,21.309225
1528,39.501015
1529,31.94116
1530,46.160896
1531,46.995716
1532,39.987015
1533,40.170647
1534,44.10982
1535,43.701378
1536,35.291477
1537,48.385723
1538,47.73182
1539,47.251904
1540,46.736015
1541,44.761303
1542,30.495323
1543,28.10022
1544,29.578045
1545,28.37252
1546,29.333128
1547,40.260483
1548,48.617085
1549,48.925037
1550,46.899075
1551,46.092484
1552,25.671043
1553,19.39217
1554,19.577417
1555,16.252699
1556,9.914445
1557,25.670898
1558,37.987713
1559,48.448746
1560,48.67783
1561,47.51021
1562,47.348843
1563,12.575828
1564,15.747748
1565,12.155123
1566,11.827514
1567,24.946424
1568,46.24235
1569,47.991764
1570,18.124023
1571,18.319117
1572,14.764822
1573,14.576882
1574,13.339507
1575,24.475199
1576,44.98157
1577,41.905376
1578,47.540325
1579,47.64673
1580,45.84157
1581,42.933468
1582,20.778387
1583,13.671887
1584,13.440828
1585,12.927894
1586,37.879246
1587,44.693092
1588,34.732815
1589,36.282654
1590,46.306133
1591,47.535748
1592,46.851307
1593,39.916306
1594,28.525026
1595,18.790098
1596,11.864454
1597,34.848625
1598,43.13476
1599,34.471382
1600,44.61202
1601,44.488735
1602,42.883873
1603,42.964558
1604,39.470043
1605,37.23667
1606,40.84221
1607,40.473747
1608,33.180447
1609,46.95813
1610,46.549534
1611,45.763577
1612,45.053795
1613,17.717752
1614,18.70925
1615,19.11534
1616,17.823288
1617,37.17163
1618,41.275173
1619,47.607605
1620,47.664238
1621,46.18812
1622,46.483727
1623,45.709476
1624,43.690205
1625,24.92022
1626,16.271202
1627,26.997173
1628,24.098223
1629,16.208435
1630,11.629817
1631,47.528973
1632,47.61035
1633,46.54927
1634,46.794456
1635,45.310158
1636,42.82496
1637,10.546446
1638,20.568245
1639,20.41534
1640,15.672845
1641,11.343952
1642,25.369707
1643,37.694332
1644,43.44093
1645,47.090347
1646,47.457947
1647,46.256596
1648,20.817059
1649,15.848775
1650,18.731932
1651,15.815198
1652,10.556722
1653,25.67941
1654,39.800358
1655,37.54669
1656,46.527157
1657,44.393257
1658,12.680414
1659,18.827375
1660,18.537077
1661,16.915401
1662,21.240746
1663,18.00643
1664,17.49446
1665,36.140915
1666,45.950745
1667,39.138416
1668,23.100233
1669,17.321032
1670,18.178825
1671,17.449343
1672,38.92638
1673,34.174694
1674,32.17106
1675,45.170277
1676,47.010334
1677,46.350677
1678,34.88589
1679,46.877872
1680,46.66617
1681,47.001392
1682,48.524307
1683,47.64991
1684,38.11522
1685,32.66427
1686,33.10201
1687,27.734676
1688,30.065968
1689,28.117504
1690,20.948202
1691,32.867294
1692,44.513283
1693,41.30628
1694,47.1397
1695,46.76706
1696,45.481342
1697,12.487411
1698,21.41315
1699,18.975513
1700,45.250645
1701,45.713425
1702,26.294935
1703,10.588522
1704,12.567356
1705,21.192318
1706,17.00701
1707,10.498356
1708,24.256119
1709,40.33129
1710,43.44412
1711,49.53308
1712,48.352867
1713,45.104153
1714,20.269375
1715,21.70705
1716,15.439061
1717,13.106123
1718,45.24504
1719,42.22439
1720,46.86328
1721,46.003754
1722,43.158516
1723,24.31535
1724,13.090191
1725,15.838598
1726,39.01678
1727,46.090652
1728,48.578537
1729,38.906532
1730,17.810417
1731,15.396805
1732,44.441647
1733,48.435753
1734,48.00226
1735,47.047436
1736,41.44948
1737,40.051003
1738,40.10523
1739,40.716534
1740,45.850624
1741,46.380486
1742,38.755047
1743,44.70444
1744,33.62023
1745,44.36987
1746,11.234712
1747,14.327014
1748,23.964981
1749,39.9089
1750,38.797787
1751,47.256924
1752,49.17992
1753,16.478985
1754,20.915865
1755,20.469517
1756,20.1227
1757,42.477036
1758,47.206375
1759,47.5528
1760,47.7216
1761,47.49724
1762,44.40497
1763,15.514239
1764,18.39001
1765,23.4627
1766,23.76439
1767,49.28818
1768,47.922478
1769,48.1179
1770,22.288404
1771,20.577456
1772,16.753542
1773,46.93092
1774,45.678917
1775,46.350536
1776,44.66755
1777,44.398254
1778,9.178207
1779,15.12356
1780,19.493486
1781,18.580366
1782,23.597649
1783,39.330395
1784,43.303905
1785,44.60167
1786,39.221695
1787,28.66573
1788,23.276926
1789,20.95813
1790,20.7523
1791,30.518145
1792,27.276245
1793,21.168385
1794,40.93829
1795,36.865723
1796,36.358242
1797,45.079235
1798,45.085594
1799,45.693787
1800,43.669365
1801,40.5386
1802,45.088066
1803,38.35952
1804,42.906914
1805,41.972584
1806,36.232403
1807,43.705723
1808,44.17066
1809,45.491177
1810,45.487175
1811,44.127594
1812,44.492863
1813,41.983334
1814,14.790347
1815,21.98323
1816,23.672588
1817,15.185425
1818,23.497715
1819,39.620667
1820,41.087646
1821,46.7539
1822,46.520916
1823,14.100129
1824,17.071712
1825,23.137194
1826,18.791084
1827,27.554405
1828,26.937485
1829,43.84779
1830,38.43389
1831,48.558113
1832,45.795574
1833,44.7777
1834,34.893196
1835,15.565937
1836,17.264385
1837,17.641304
1838,22.585653
1839,21.867636
1840,25.270775
1841,37.01948
1842,37.302807
1843,45.367558
1844,18.712868
1845,16.018667
1846,19.069323
1847,10.564836
1848,37.49492
1849,47.69119
1850,46.190697
1851,43.96078
1852,15.592269
1853,21.393412
1854,21.44973
1855,23.8604
1856,22.603325
1857,38.66203
1858,34.884983
1859,49.076954
1860,47.651672
1861,28.64654
1862,29.91053
1863,25.82489
1864,23.400871
1865,47.676586
1866,47.721466
1867,46.184383
1868,43.374092
1869,44.02076
1870,39.740223
1871,38.47513
