id,speed
772,31.717056
773,46.273
774,46.62107
775,46.38189
776,46.172657
777,46.209747
778,40.848293
779,35.42554
780,48.410793
781,48.086708
782,47.9285
783,14.655537
784,16.439089
785,16.997654
786,12.614621
787,13.238412
788,10.21734
789,22.386168
790,48.417812
791,48.273373
792,47.11036
793,47.80097
794,23.070028
795,20.921299
796,15.212247
797,9.805508
798,22.253702
799,47.440617
800,26.744616
801,12.872551
802,15.826432
803,11.830888
804,13.415961
805,11.460977
806,37.004967
807,43.682774
808,48.027336
809,47.88488
810,47.824097
811,47.39673
812,27.50597
813,13.096252
814,17.035425
815,15.1484
816,17.096653
817,43.275276
818,35.613106
819,49.491398
820,48.0946
821,35.18142
822,38.865746
823,26.013844
824,24.904133
825,25.666834
826,49.498337
827,48.572735
828,36.099735
829,35.960518
830,36.80873
831,32.01671
832,44.431805
833,38.146553
834,47.91767
835,47.67074
836,44.674286
837,43.67947
838,39.108345
839,38.220184
840,48.789505
841,48.922268
842,48.30887
843,38.83054
844,28.961208
845,21.850004
846,33.27574
847,41.04504
848,48.198586
849,48.587025
850,47.979736
851,18.022917
852,25.486053
853,27.419857
854,23.325468
855,25.05272
856,24.467651
857,42.550518
858,46.713203
859,47.55272
860,47.288185
861,47.069202
862,15.884657
863,25.26151
864,24.332285
865,19.386082
866,27.56264
867,46.552902
868,43.56749
869,49.1566
870,47.121475
871,34.210995
872,29.7756
873,25.04916
874,44.765995
875,46.33402
876,48.82692
877,48.33077
878,47.32844
879,18.890848
880,13.20409
881,10.899542
882,18.821976
883,45.44987
884,40.09968
885,48.31031
886,48.84805
887,48.196976
888,48.583637
889,48.021355
890,44.085426
891,26.964079
892,25.3384
893,26.604753
894,39.513515
895,47.699677
896,45.409443
897,43.43268
898,46.039177
899,45.28974
900,47.21563
901,48.15067
902,46.641094
903,27.000359
904,15.775122
905,18.465462
906,20.881569
907,18.121157
908,16.94804
909,13.759692
910,32.35738
911,44.518116
912,46.788227
913,46.74862
914,46.281097
915,23.449043
916,21.072954
917,17.867582
918,21.431011
919,14.830084
920,48.332783
921,48.742767
922,47.73752
923,12.841978
924,23.598583
925,19.837635
926,13.724699
927,18.894592
928,11.607551
929,8.659765
930,19.311367
931,37.083694
932,45.32984
933,48.13545
934,13.997491
935,19.189726
936,19.915924
937,15.27755
938,11.641091
939,18.502842
940,43.94968
941,48.361263
942,48.880814
943,47.645042
944,47.53829
945,29.27665
946,14.354717
947,27.419256
948,22.537506
949,17.266035
950,40.67796
951,47.338036
952,48.43503
953,46.307487
954,40.206066
955,23.387539
956,24.24545
957,15.330431
958,40.695984
959,37.929665
960,45.932602
961,48.187653
962,48.0902
963,45.98289
964,44.73691
965,42.890472
966,43.633495
967,42.72885
968,42.658894
969,42.47628
970,39.886555
971,39.124584
972,46.52599
973,13.833817
974,16.949282
975,26.126707
976,16.808279
977,14.719715
978,17.752369
979,13.810735
980,10.366774
981,20.83609
982,45.46578
983,48.322273
984,48.901043
985,47.058224
986,25.64524
987,15.78055
988,13.070622
989,8.74727
990,35.796436
991,45.589825
992,49.35701
993,48.12548
994,47.555355
995,47.21356
996,28.65168
997,15.519771
998,16.423618
999,24.25965
1000,18.27227
1001,14.852532
1002,17.440004
1003,10.899844
1004,21.290403
1005,44.974392
1006,48.268852
1007,46.790844
1008,44.96608
1009,28.037819
1010,18.379425
1011,18.159008
1012,13.909011
1013,11.918756
1014,44.50085
1015,48.68934
1016,47.17127
1017,29.174007
1018,18.845955
1019,24.90697
1020,15.11182
1021,15.669083
1022,8.163112
1023,39.27205
1024,46.518948
1025,38.258705
1026,48.81824
1027,28.167086
1028,20.97136
1029,18.919281
1030,20.583986
1031,20.476984
1032,21.00166
1033,42.60703
1034,40.931236
1035,45.6347
1036,48.117638
1037,48.115925
1038,43.884518
1039,40.541256
1040,42.097992
1041,40.39816
1042,37.965702
1043,37.896168
1044,46.299187
1045,39.053963
1046,37.864685
1047,48.03452
1048,46.677975
1049,47.991623
1050,27.239899
1051,19.547808
1052,17.011742
1053,7.5520453
1054,45.07725
1055,48.5723
1056,48.065483
1057,46.861866
1058,45.18246
1059,13.03581
1060,21.115252
1061,17.840338
1062,9.66016
1063,38.805798
1064,46.223507
1065,41.165646
1066,48.961334
1067,47.793144
1068,48.436646
1069,47.242413
1070,47.057384
1071,45.061466
1072,13.25167
1073,16.373434
1074,12.821242
1075,22.246294
1076,37.66434
1077,49.238705
1078,45.531403
1079,13.099985
1080,15.676015
1081,16.499107
1082,16.137419
1083,11.834992
1084,45.15499
1085,40.465977
1086,45.107964
1087,46.93076
1088,18.149883
1089,10.761009
1090,37.719696
1091,39.61478
1092,49.321316
1093,48.338
1094,47.531868
1095,42.222557
1096,25.759869
1097,20.554293
1098,14.862028
1099,14.534581
1100,15.506149
1101,31.127754
1102,41.307545
1103,36.51726
1104,31.22634
1105,32.827225
1106,47.619213
1107,47.23859
1108,44.056194
1109,41.685326
1110,43.882965
1111,40.746647
1112,38.88779
1113,44.147057
1114,44.520493
1115,48.36025
1116,48.007545
1117,47.476482
1118,25.49977
1119,22.192581
1120,39.750717
1121,40.362804
1122,41.661316
1123,49.022587
1124,45.89503
1125,29.811903
1126,29.216228
1127,29.93019
1128,33.080574
1129,38.38942
1130,42.48998
1131,47.59977
1132,46.69462
1133,45.16351
1134,31.042871
1135,17.105337
1136,22.770943
1137,18.6832
1138,22.509064
1139,15.581009
1140,46.71774
1141,42.18137
1142,47.615005
1143,49.25438
1144,47.452606
1145,29.428225
1146,20.771397
1147,19.46153
1148,45.769363
1149,44.276226
1150,13.6176405
1151,21.1313
1152,24.342272
1153,18.853956
1154,20.611038
1155,12.798317
1156,10.989561
1157,21.758278
1158,36.749577
1159,35.776337
1160,46.76728
1161,46.43858
1162,47.951004
1163,47.15467
1164,28.1283
1165,19.082514
1166,24.82329
1167,21.65141
1168,43.1468
1169,46.846596
1170,46.14125
1171,42.02994
1172,37.426712
1173,37.548492
1174,46.046574
1175,47.15135
1176,47.12348
1177,26.062183
1178,14.0500345
1179,18.58295
1180,19.259197
1181,18.922276
1182,12.466975
1183,46.065407
1184,42.80604
1185,46.4187
1186,45.77089
1187,45.23485
1188,23.942783
1189,15.791342
1190,15.274671
1191,18.972303
1192,37.41529
1193,45.906532
1194,47.464973
1195,46.462063
1196,45.928623
1197,43.16031
1198,23.019663
1199,43.134933
1200,48.712692
1201,47.8421
1202,42.820873
1203,13.026041
1204,19.60613
1205,15.988805
1206,16.219986
1207,7.8039017
1208,18.827913
1209,32.29307
1210,47.32981
1211,46.43974
1212,20.4109
1213,19.487705
1214,18.864428
1215,17.438639
1216,46.53765
1217,47.80592
1218,47.488323
1219,42.06067
1220,27.036854
1221,24.695408
1222,19.736235
1223,20.892082
1224,18.887016
1225,17.235374
1226,17.76471
1227,39.304607
1228,34.671116
1229,36.402515
1230,47.69627
1231,48.232105
1232,42.46618
1233,40.77948
1234,40.442127
1235,47.12658
1236,14.206437
1237,20.515
1238,16.739342
1239,14.051636
1240,24.959473
1241,46.36653
1242,40.937603
1243,42.114594
1244,49.162518
1245,47.862965
1246,17.497736
1247,27.149162
1248,27.19566
1249,12.247287
1250,46.153385
1251,49.42777
1252,47.84444
1253,47.830116
1254,25.912481
1255,14.928918
1256,16.214108
1257,41.17425
1258,47.977516
1259,47.079273
1260,46.739925
1261,45.035698
1262,27.592266
1263,20.834599
1264,16.180508
1265,17.974525
1266,15.687203
1267,14.962328
1268,22.889864
1269,48.599102
1270,48.303482
1271,48.75644
1272,45.131355
1273,14.324774
1274,17.347103
1275,18.422924
1276,18.904106
1277,14.024262
1278,20.929802
1279,37.473763
1280,46.361343
1281,37.338142
1282,47.07048
1283,47.719128
1284,47.53851
1285,22.399946
1286,22.633062
1287,25.209925
1288,23.57745
1289,19.120008
1290,35.965565
1291,48.167366
1292,47.17196
1293,43.23578
1294,44.369713
1295,44.18614
1296,42.654415
1297,38.394413
1298,44.0844
1299,47.10352
1300,46.965515
1301,45.01551
1302,22.665686
1303,14.019511
1304,23.542961
1305,48.60942
1306,48.20827
1307,48.687363
1308,48.015232
1309,34.966267
1310,30.641699
1311,31.260561
1312,25.252058
1313,26.180347
1314,19.542812
1315,31.98492
1316,38.540157
1317,40.490387
1318,44.02867
1319,47.76418
1320,47.416203
1321,45.62236
1322,15.905978
1323,16.803839
1324,20.499804
1325,26.031408
1326,48.327724
1327,19.55605
1328,20.143093
1329,18.382391
1330,19.05701
1331,10.837839
1332,25.495687
1333,40.835964
1334,38.522907
1335,48.666782
1336,46.39638
1337,45.622837
1338,18.52589
1339,20.726248
1340,19.24454
1341,19.074883
1342,49.267155
1343,48.479748
1344,43.763012
1345,29.959913
1346,24.646433
1347,20.408401
1348,19.422514
1349,41.953552
1350,40.049488
1351,39.058323
1352,40.308002
1353,38.863792
1354,41.33318
1355,38.07717
1356,43.975582
1357,38.027874
1358,47.323154
1359,27.425802
1360,28.175173
1361,27.923315
1362,20.41381
1363,15.029324
1364,16.187119
1365,12.9173155
1366,12.629966
1367,42.04441
1368,48.038647
1369,26.688747
1370,27.176058
1371,16.75578
1372,8.729302
1373,37.940174
1374,47.904278
1375,47.523624
1376,48.019306
1377,26.90992
1378,18.458872
1379,42.099293
1380,43.20199
1381,46.958046
1382,18.798664
1383,9.807978
1384,38.41274
1385,43.174805
1386,40.481327
1387,48.415073
1388,48.76953
1389,45.57005
1390,12.479421
1391,16.211544
1392,22.75964
1393,16.884756
1394,15.972835
1395,13.459596
1396,43.10335
1397,48.362225
1398,48.5438
1399,48.176804
1400,23.796036
1401,25.530668
1402,47.060993
1403,46.010193
1404,45.725147
1405,43.803642
1406,44.653843
1407,43.308353
1408,46.481007
1409,46.03472
1410,44.875538
1411,45.24107
1412,46.707718
1413,46.79396
1414,11.33301
1415,27.680668
1416,40.090736
1417,45.91365
1418,45.753265
1419,45.362217
1420,15.191058
1421,20.419794
1422,17.853638
1423,15.804531
1424,15.16792
1425,12.529119
1426,10.499571
1427,24.277246
1428,41.752216
1429,46.261528
1430,46.602367
1431,46.059498
1432,45.348854
1433,43.879307
1434,20.561659
1435,17.003656
1436,18.40154
1437,17.655695
1438,12.820791
1439,21.783619
1440,35.44461
1441,41.952465
1442,47.534645
1443,46.531734
1444,44.39233
1445,23.452307
1446,16.680346
1447,43.714836
1448,45.77906
1449,44.49548
1450,24.261293
1451,12.7652645
1452,14.675834
1453,16.17387
1454,10.709904
1455,38.239075
1456,36.982212
1457,47.369724
1458,47.77981
1459,46.603848
1460,19.723541
1461,17.388037
1462,22.63733
1463,36.054043
1464,45.49098
1465,47.37197
1466,46.855503
1467,45.801167
1468,42.720577
1469,42.796192
1470,44.028374
1471,41.36326
1472,46.744736
1473,46.50849
1474,11.965974
1475,17.123726
1476,16.027283
1477,9.392338
1478,40.35269
1479,40.5162
1480,47.624535
1481,47.877136
1482,47.165985
1483,23.887968
1484,24.231983
1485,24.352076
1486,22.000214
1487,18.734411
1488,9.800896
1489,9.592165
1490,24.259766
1491,39.137928
1492,46.129856
1493,45.977802
1494,45.149483
1495,41.80573
1496,20.192749
1497,15.522684
1498,16.259182
1499,8.643137
1500,22.132273
1501,37.865616
1502,44.73353
1503,47.5719
1504,47.4539
1505,45.647717
1506,13.836807
1507,19.907314
1508,22.603182
1509,16.105297
1510,14.801491
1511,11.137683
1512,10.161877
1513,37.612347
1514,44.367508
1515,38.08185
1516,44.78805
1517,21.019371
1518,8.973561
1519,35.124542
1520,36.76555
1521,47.50428
1522,46.76387
1523,25.559517
1524,24.879057
1525,20.583673
1526,18.575726
1527,22.681126
1528,38.917564
1529,32.516068
1530,45.347004
1531,47.084423
1532,39.973442
1533,40.518913
1534,44.046368
1535,43.264355
1536,34.95498
1537,47.868763
1538,47.46245
1539,47.191757
1540,47.217236
1541,45.007736
1542,30.913288
1543,28.011856
1544,29.190712
1545,27.268534
1546,28.7967
1547,40.084232
1548,47.984623
1549,48.568993
1550,46.54841
1551,45.956917
1552,25.481697
1553,19.590353
1554,19.769848
1555,17.247198
1556,9.991131
1557,25.380518
1558,37.509644
1559,48.02983
1560,48.72065
1561,47.533123
1562,47.322628
1563,12.81477
1564,17.22682
1565,11.907318
1566,11.982805
1567,25.40623
1568,46.169136
1569,47.77544
1570,17.507957
1571,17.40711
1572,15.080764
1573,15.016795
1574,12.599145
1575,24.495996
1576,44.29871
1577,42.003452
1578,47.65927
1579,47.91403
1580,45.88723
1581,43.622227
1582,20.738068
1583,14.4467125
1584,12.65809
1585,12.773445
1586,38.297802
1587,45.168587
1588,34.561348
1589,36.581646
1590,45.805435
1591,48.001156
1592,47.093307
1593,40.24828
1594,28.331839
1595,18.412563
1596,11.677294
1597,34.466297
1598,42.78318
1599,34.797085
1600,44.834133
1601,45.038387
1602,43.956657
1603,43.2111
1604,38.47703
1605,37.79585
1606,40.493244
1607,39.575222
1608,34.511417
1609,47.100662
1610,46.383125
1611,45.770584
1612,45.180035
1613,18.129482
1614,17.569838
1615,18.94739
1616,17.811287
1617,38.07017
1618,41.609295
1619,47.900837
1620,47.912113
1621,46.47317
1622,47.05091
1623,46.29505
1624,44.397976
1625,24.95772
1626,15.207774
1627,26.572243
1628,23.736805
1629,15.428463
1630,10.865886
1631,47.819675
1632,47.7878
1633,46.45356
1634,46.917328
1635,46.090477
1636,43.590252
1637,10.858438
1638,21.661692
1639,21.055216
1640,15.869264
1641,11.571795
1642,26.25036
1643,38.973316
1644,43.802086
1645,47.245758
1646,47.82539
1647,46.33644
1648,21.260233
1649,15.552137
1650,18.466812
1651,16.06975
1652,10.179798
1653,25.688013
1654,39.85957
1655,37.220722
1656,47.002277
1657,44.555233
1658,12.801208
1659,20.015942
1660,19.354355
1661,17.026714
1662,20.706867
1663,17.54545
1664,16.999088
1665,35.8973
1666,46.10067
1667,39.777393
1668,24.01261
1669,17.82208
1670,18.209381
1671,17.045006
1672,39.194008
1673,34.090294
1674,32.323933
1675,44.8534
1676,46.653828
1677,46.34352
1678,34.061405
1679,46.21415
1680,45.581394
1681,47.371567
1682,48.607777
1683,47.497112
1684,37.78745
1685,33.53633
1686,34.764442
1687,28.861486
1688,29.60627
1689,27.533356
1690,21.180494
1691,33.509216
1692,44.384563
1693,40.85641
1694,47.000687
1695,46.882065
1696,45.543602
1697,12.373267
1698,21.271261
1699,17.363964
1700,44.641136
1701,45.93682
1702,25.81113
1703,10.0788355
1704,12.550154
1705,21.004606
1706,16.819689
1707,11.265069
1708,25.71964
1709,40.38584
1710,43.656292
1711,49.441074
1712,48.303505
1713,44.804195
1714,21.376738
1715,20.197472
1716,16.09874
1717,14.095957
1718,43.894905
1719,42.454273
1720,46.905003
1721,46.675335
1722,42.59171
1723,23.925833
1724,12.400198
1725,14.534617
1726,38.882607
1727,45.263165
1728,48.38786
1729,38.816032
1730,17.172928
1731,14.8299465
1732,44.633186
1733,48.147762
1734,47.95676
1735,47.29603
1736,40.77544
1737,40.39275
1738,39.813313
1739,41.77308
1740,45.430866
1741,45.950867
1742,38.530247
1743,44.587524
1744,34.361282
1745,44.285004
1746,12.110086
1747,14.162959
1748,25.960049
1749,40.839214
1750,39.61891
1751,47.49921
1752,48.964443
1753,15.049199
1754,20.099747
1755,20.169765
1756,19.901123
1757,42.294113
1758,47.757977
1759,47.470543
1760,47.68617
1761,47.296062
1762,44.432613
1763,14.455029
1764,18.834541
1765,23.964277
1766,25.003416
1767,49.18853
1768,47.830288
1769,47.90359
1770,24.424309
1771,20.798891
1772,16.835182
1773,46.524124
1774,45.234173
1775,45.769756
1776,44.3147
1777,44.06869
1778,9.569694
1779,15.700709
1780,19.984642
1781,18.87493
1782,24.418003
1783,39.346012
1784,43.536316
1785,44.383038
1786,38.839935
1787,29.11738
1788,23.304264
1789,20.994886
1790,20.881393
1791,30.374573
1792,27.994728
1793,21.578382
1794,41.58899
1795,36.7339
1796,35.956257
1797,45.178726
1798,45.43423
1799,46.01904
1800,43.895054
1801,40.870575
1802,43.976006
1803,39.09733
1804,43.095226
1805,42.867237
1806,37.053093
1807,44.55841
1808,44.996445
1809,45.660202
1810,45.58157
1811,44.33915
1812,44.935432
1813,42.29934
1814,13.811279
1815,22.177288
1816,22.480968
1817,16.508598
1818,24.291733
1819,39.372868
1820,41.276505
1821,46.763172
1822,46.643036
1823,13.972864
1824,16.186375
1825,23.393532
1826,18.371914
1827,27.163935
1828,26.365908
1829,44.214687
1830,38.55836
1831,48.16874
1832,45.961876
1833,44.622936
1834,34.38571
1835,14.931831
1836,16.762043
1837,17.279339
1838,21.27885
1839,21.799885
1840,25.30408
1841,36.755234
1842,37.3466
1843,45.469032
1844,19.476183
1845,16.955927
1846,18.776072
1847,10.714268
1848,37.243633
1849,47.524097
1850,46.52617
1851,44.387962
1852,16.289913
1853,22.11345
1854,20.834057
1855,22.515755
1856,22.285883
1857,38.56261
1858,34.071255
1859,48.619434
1860,47.386967
1861,29.301605
1862,29.49165
1863,26.032768
1864,23.038216
1865,47.44231
1866,47.788677
1867,46.59252
1868,43.615047
1869,43.50524
1870,39.618027
1871,38.419346
